name;age;Min;Mean;Max;dR/dt;Mean-min;Max - mean;
Campanian;75.10;0.707637;0.707642;0.707647;28;0.000005;0.000005;
Campanian;75.15;0.707636;0.707641;0.707645;27;0.000005;0.000005;
Campanian;75.20;0.707635;0.707639;0.707644;27;0.000005;0.000004;
Campanian;75.25;0.707634;0.707638;0.707642;27;0.000004;0.000004;
Campanian;75.30;0.707632;0.707637;0.707641;26;0.000004;0.000004;
Campanian;75.35;0.707631;0.707635;0.707640;25;0.000004;0.000004;
Campanian;75.40;0.707630;0.707634;0.707638;25;0.000004;0.000004;
Campanian;75.45;0.707629;0.707633;0.707637;25;0.000004;0.000004;
Campanian;75.50;0.707628;0.707632;0.707636;25;0.000004;0.000004;
Campanian;75.55;0.707626;0.707630;0.707634;25;0.000004;0.000004;
Campanian;75.60;0.707625;0.707629;0.707633;25;0.000004;0.000004;
Campanian;75.65;0.707624;0.707628;0.707632;24;0.000004;0.000004;
Campanian;75.70;0.707623;0.707627;0.707631;24;0.000004;0.000004;
Campanian;75.75;0.707622;0.707625;0.707629;24;0.000004;0.000004;
Campanian;75.80;0.707620;0.707624;0.707628;23;0.000004;0.000004;
Campanian;75.85;0.707619;0.707623;0.707627;23;0.000004;0.000004;
Campanian;75.90;0.707618;0.707622;0.707626;22;0.000004;0.000004;
Campanian;75.95;0.707617;0.707621;0.707624;22;0.000004;0.000004;
Campanian;76.00;0.707616;0.707620;0.707623;22;0.000004;0.000003;
Campanian;76.05;0.707615;0.707619;0.707622;22;0.000004;0.000003;
Campanian;76.10;0.707614;0.707618;0.707621;22;0.000003;0.000003;
Campanian;76.15;0.707613;0.707617;0.707620;23;0.000003;0.000003;
Campanian;76.20;0.707612;0.707616;0.707619;24;0.000003;0.000003;
Campanian;76.25;0.707611;0.707614;0.707618;25;0.000003;0.000003;
Campanian;76.30;0.707610;0.707613;0.707617;26;0.000004;0.000003;
Campanian;76.35;0.707608;0.707612;0.707615;27;0.000003;0.000003;
Campanian;76.40;0.707607;0.707610;0.707614;28;0.000003;0.000003;
Campanian;76.45;0.707606;0.707609;0.707612;29;0.000003;0.000003;
Campanian;76.50;0.707604;0.707607;0.707611;30;0.000003;0.000003;
Campanian;76.55;0.707603;0.707606;0.707609;30;0.000003;0.000003;
Campanian;76.60;0.707601;0.707604;0.707607;31;0.000003;0.000003;
Campanian;76.65;0.707600;0.707603;0.707606;31;0.000003;0.000003;
Campanian;76.70;0.707598;0.707601;0.707604;31;0.000003;0.000003;
Campanian;76.75;0.707597;0.707600;0.707602;32;0.000003;0.000003;
Campanian;76.80;0.707595;0.707598;0.707601;32;0.000003;0.000003;
Campanian;76.85;0.707594;0.707596;0.707599;32;0.000003;0.000003;
Campanian;76.90;0.707592;0.707595;0.707598;32;0.000003;0.000003;
Campanian;76.95;0.707590;0.707593;0.707596;32;0.000003;0.000003;
Campanian;77.00;0.707588;0.707591;0.707594;32;0.000003;0.000003;
Campanian;77.05;0.707587;0.707590;0.707593;33;0.000003;0.000003;
Campanian;77.10;0.707585;0.707588;0.707591;32;0.000003;0.000003;
Campanian;77.15;0.707584;0.707587;0.707590;32;0.000003;0.000003;
Campanian;77.20;0.707582;0.707585;0.707588;31;0.000003;0.000003;
Campanian;77.25;0.707580;0.707583;0.707587;30;0.000003;0.000003;
Campanian;77.30;0.707579;0.707582;0.707585;29;0.000003;0.000003;
Campanian;77.35;0.707577;0.707581;0.707584;29;0.000003;0.000003;
Campanian;77.40;0.707576;0.707579;0.707582;28;0.000003;0.000003;
Campanian;77.45;0.707575;0.707578;0.707581;27;0.000003;0.000003;
Campanian;77.50;0.707573;0.707577;0.707580;27;0.000003;0.000003;
Campanian;77.55;0.707572;0.707575;0.707579;27;0.000003;0.000003;
Campanian;77.60;0.707570;0.707574;0.707577;27;0.000004;0.000003;
Campanian;77.65;0.707569;0.707572;0.707576;28;0.000004;0.000004;
Campanian;77.70;0.707567;0.707571;0.707575;28;0.000004;0.000004;
Campanian;77.75;0.707566;0.707570;0.707573;28;0.000004;0.000004;
Campanian;77.80;0.707565;0.707568;0.707572;28;0.000004;0.000004;
Campanian;77.85;0.707563;0.707567;0.707570;28;0.000004;0.000004;
Campanian;77.90;0.707562;0.707565;0.707569;29;0.000004;0.000004;
Campanian;77.95;0.707560;0.707564;0.707567;29;0.000003;0.000004;
Campanian;78.00;0.707559;0.707562;0.707566;28;0.000003;0.000003;
Campanian;78.05;0.707558;0.707561;0.707564;28;0.000003;0.000003;
Campanian;78.10;0.707556;0.707560;0.707563;28;0.000003;0.000003;
Campanian;78.15;0.707555;0.707558;0.707562;28;0.000003;0.000003;
Campanian;78.20;0.707553;0.707557;0.707560;28;0.000003;0.000003;
Campanian;78.25;0.707552;0.707555;0.707559;28;0.000004;0.000004;
Campanian;78.30;0.707550;0.707554;0.707558;28;0.000004;0.000004;
Campanian;78.35;0.707549;0.707553;0.707556;27;0.000004;0.000004;
Campanian;78.40;0.707547;0.707551;0.707555;27;0.000004;0.000004;
Campanian;78.45;0.707546;0.707550;0.707554;27;0.000004;0.000004;
Campanian;78.50;0.707545;0.707548;0.707552;27;0.000004;0.000004;
Campanian;78.55;0.707543;0.707547;0.707551;27;0.000004;0.000004;
Campanian;78.60;0.707542;0.707546;0.707550;27;0.000004;0.000004;
Campanian;78.65;0.707541;0.707544;0.707548;26;0.000004;0.000004;
Campanian;78.70;0.707539;0.707543;0.707547;26;0.000004;0.000004;
Campanian;78.75;0.707538;0.707542;0.707546;26;0.000004;0.000004;
Campanian;78.80;0.707537;0.707541;0.707544;26;0.000004;0.000004;
Campanian;78.85;0.707536;0.707539;0.707543;25;0.000004;0.000004;
Campanian;78.90;0.707534;0.707538;0.707542;25;0.000004;0.000004;
Campanian;78.95;0.707533;0.707537;0.707540;25;0.000004;0.000004;
Campanian;79.00;0.707532;0.707536;0.707539;24;0.000004;0.000004;
Campanian;79.05;0.707531;0.707534;0.707538;24;0.000004;0.000004;
Campanian;79.10;0.707530;0.707533;0.707537;24;0.000004;0.000004;
Campanian;79.15;0.707528;0.707532;0.707536;23;0.000004;0.000004;
Campanian;79.20;0.707527;0.707531;0.707535;23;0.000004;0.000004;
Campanian;79.25;0.707526;0.707530;0.707533;22;0.000004;0.000004;
Campanian;79.30;0.707525;0.707529;0.707532;22;0.000004;0.000004;
Campanian;79.35;0.707524;0.707527;0.707531;22;0.000004;0.000004;
Campanian;79.40;0.707523;0.707526;0.707530;21;0.000004;0.000004;
Campanian;79.45;0.707521;0.707525;0.707529;21;0.000004;0.000004;
Campanian;79.50;0.707520;0.707524;0.707528;20;0.000004;0.000004;
Campanian;79.55;0.707519;0.707523;0.707527;20;0.000004;0.000004;
Campanian;79.60;0.707518;0.707522;0.707526;19;0.000004;0.000004;
Campanian;79.65;0.707517;0.707521;0.707525;18;0.000004;0.000004;
Campanian;79.70;0.707517;0.707521;0.707524;18;0.000004;0.000004;
Campanian;79.75;0.707516;0.707520;0.707524;17;0.000004;0.000004;
Campanian;79.80;0.707515;0.707519;0.707523;17;0.000004;0.000004;
Campanian;79.85;0.707514;0.707518;0.707522;16;0.000004;0.000004;
Campanian;79.90;0.707513;0.707517;0.707521;16;0.000004;0.000004;
Campanian;79.95;0.707513;0.707517;0.707520;15;0.000004;0.000004;
Campanian;80.00;0.707512;0.707516;0.707520;15;0.000004;0.000004;
Campanian;80.05;0.707511;0.707515;0.707519;15;0.000004;0.000004;
Campanian;80.10;0.707510;0.707514;0.707518;15;0.000004;0.000004;
Campanian;80.15;0.707510;0.707514;0.707517;15;0.000004;0.000004;
Campanian;80.20;0.707509;0.707513;0.707517;15;0.000004;0.000004;
Campanian;80.25;0.707508;0.707512;0.707516;15;0.000004;0.000004;
Campanian;80.30;0.707507;0.707511;0.707515;15;0.000004;0.000004;
Campanian;80.35;0.707507;0.707511;0.707515;16;0.000004;0.000004;
Campanian;80.40;0.707506;0.707510;0.707514;16;0.000004;0.000004;
Campanian;80.45;0.707505;0.707509;0.707513;16;0.000004;0.000004;
Campanian;80.50;0.707504;0.707508;0.707512;16;0.000004;0.000004;
Campanian;80.55;0.707503;0.707507;0.707511;16;0.000004;0.000004;
Campanian;80.60;0.707503;0.707507;0.707510;16;0.000004;0.000004;
Campanian;80.65;0.707502;0.707506;0.707510;15;0.000004;0.000004;
Campanian;80.70;0.707501;0.707505;0.707509;15;0.000004;0.000004;
Campanian;80.75;0.707501;0.707504;0.707508;14;0.000004;0.000004;
Campanian;80.80;0.707500;0.707504;0.707507;15;0.000004;0.000004;
Campanian;80.85;0.707499;0.707503;0.707506;14;0.000003;0.000003;
Campanian;80.90;0.707499;0.707502;0.707505;14;0.000003;0.000003;
Campanian;80.95;0.707498;0.707501;0.707505;14;0.000003;0.000003;
Campanian;81.00;0.707497;0.707501;0.707504;14;0.000003;0.000003;
Campanian;81.05;0.707497;0.707500;0.707503;14;0.000003;0.000003;
Campanian;81.10;0.707496;0.707499;0.707502;14;0.000003;0.000003;
Campanian;81.15;0.707496;0.707499;0.707502;14;0.000003;0.000003;
Campanian;81.20;0.707495;0.707498;0.707501;14;0.000003;0.000003;
Campanian;81.25;0.707494;0.707497;0.707500;14;0.000003;0.000003;
Campanian;81.30;0.707493;0.707496;0.707499;14;0.000003;0.000003;
Campanian;81.35;0.707493;0.707496;0.707499;14;0.000003;0.000003;
Campanian;81.40;0.707492;0.707495;0.707498;14;0.000003;0.000003;
Campanian;81.45;0.707491;0.707494;0.707497;14;0.000003;0.000003;
Campanian;81.50;0.707491;0.707494;0.707497;14;0.000003;0.000003;
Campanian;81.55;0.707490;0.707493;0.707496;14;0.000003;0.000003;
Campanian;81.60;0.707489;0.707492;0.707495;14;0.000003;0.000003;
Campanian;81.65;0.707488;0.707492;0.707495;14;0.000003;0.000003;
Campanian;81.70;0.707488;0.707491;0.707494;14;0.000003;0.000003;
Campanian;81.75;0.707487;0.707490;0.707493;14;0.000003;0.000003;
Campanian;81.80;0.707486;0.707489;0.707492;14;0.000003;0.000003;
Campanian;81.85;0.707486;0.707489;0.707492;14;0.000003;0.000003;
Campanian;81.90;0.707485;0.707488;0.707491;14;0.000003;0.000003;
Campanian;81.95;0.707484;0.707487;0.707490;14;0.000003;0.000003;
Campanian;82.00;0.707484;0.707487;0.707489;14;0.000003;0.000003;
Campanian;82.05;0.707483;0.707486;0.707489;14;0.000003;0.000003;
Campanian;82.10;0.707482;0.707485;0.707488;14;0.000003;0.000003;
Campanian;82.15;0.707482;0.707484;0.707487;14;0.000003;0.000003;
Campanian;82.20;0.707481;0.707484;0.707487;14;0.000003;0.000003;
Campanian;82.25;0.707480;0.707483;0.707486;14;0.000003;0.000003;
Campanian;82.30;0.707480;0.707482;0.707485;14;0.000003;0.000003;
Campanian;82.35;0.707479;0.707482;0.707485;14;0.000003;0.000003;
Campanian;82.40;0.707478;0.707481;0.707484;14;0.000003;0.000003;
Campanian;82.45;0.707477;0.707480;0.707483;14;0.000003;0.000003;
Campanian;82.50;0.707477;0.707480;0.707482;14;0.000003;0.000003;
Campanian;82.55;0.707476;0.707479;0.707482;14;0.000003;0.000003;
Campanian;82.60;0.707475;0.707478;0.707481;14;0.000003;0.000003;
Campanian;82.65;0.707474;0.707477;0.707480;14;0.000003;0.000003;
Campanian;82.70;0.707474;0.707477;0.707480;14;0.000003;0.000003;
Campanian;82.75;0.707473;0.707476;0.707479;14;0.000003;0.000003;
Campanian;82.80;0.707472;0.707475;0.707478;14;0.000003;0.000003;
Campanian;82.85;0.707472;0.707475;0.707478;14;0.000003;0.000003;
Campanian;82.90;0.707471;0.707474;0.707477;14;0.000003;0.000003;
Campanian;82.95;0.707470;0.707473;0.707476;14;0.000003;0.000003;
Campanian;83.00;0.707469;0.707472;0.707476;14;0.000003;0.000003;
Campanian;83.05;0.707469;0.707472;0.707475;14;0.000003;0.000003;
Campanian;83.10;0.707468;0.707471;0.707474;14;0.000003;0.000003;
Campanian;83.15;0.707467;0.707470;0.707474;14;0.000003;0.000003;
Campanian;83.20;0.707466;0.707470;0.707473;14;0.000003;0.000003;
Campanian;83.25;0.707466;0.707469;0.707472;14;0.000003;0.000003;
Campanian;83.30;0.707465;0.707468;0.707472;14;0.000003;0.000003;
Campanian;83.35;0.707464;0.707468;0.707471;14;0.000003;0.000004;
Campanian;83.40;0.707463;0.707467;0.707470;14;0.000003;0.000004;
Campanian;83.45;0.707462;0.707466;0.707470;14;0.000004;0.000004;
Campanian;83.50;0.707462;0.707465;0.707469;14;0.000004;0.000004;
Campanian;83.55;0.707461;0.707465;0.707468;14;0.000004;0.000004;
Campanian;83.60;0.707460;0.707464;0.707468;14;0.000004;0.000004;;Base of Scaphites leei III (= base Campanian) = 0.707455 (USWI). Base Gonioteuthis  granulataquadrata Zone = base Campanian in German Chalk = 0.707461;;;;;;
Santonian;83.65;0.707459;0.707463;0.707467;14;0.000004;0.000004;
Santonian;83.70;0.707459;0.707463;0.707466;14;0.000004;0.000004;
Santonian;83.75;0.707458;0.707462;0.707466;14;0.000004;0.000004;
Santonian;83.80;0.707457;0.707461;0.707465;14;0.000004;0.000004;
Santonian;83.85;0.707457;0.707460;0.707464;14;0.000004;0.000004;
Santonian;83.90;0.707456;0.707460;0.707464;14;0.000004;0.000004;
Santonian;83.95;0.707455;0.707459;0.707463;14;0.000004;0.000004;
Santonian;84.00;0.707455;0.707458;0.707462;14;0.000004;0.000004;
Santonian;84.05;0.707454;0.707458;0.707462;14;0.000004;0.000004;
Santonian;84.10;0.707453;0.707457;0.707461;14;0.000004;0.000004;
Santonian;84.15;0.707452;0.707456;0.707460;14;0.000004;0.000004;
Santonian;84.20;0.707452;0.707455;0.707459;14;0.000004;0.000004;
Santonian;84.25;0.707451;0.707455;0.707459;14;0.000004;0.000004;
Santonian;84.30;0.707450;0.707454;0.707458;14;0.000004;0.000004;
Santonian;84.35;0.707450;0.707453;0.707457;14;0.000004;0.000004;
Santonian;84.40;0.707449;0.707453;0.707456;14;0.000004;0.000004;
Santonian;84.45;0.707448;0.707452;0.707456;14;0.000004;0.000004;
Santonian;84.50;0.707448;0.707451;0.707455;14;0.000004;0.000004;
Santonian;84.55;0.707447;0.707451;0.707454;14;0.000004;0.000004;
Santonian;84.60;0.707446;0.707450;0.707453;14;0.000004;0.000004;
Santonian;84.65;0.707446;0.707449;0.707453;14;0.000003;0.000004;
Santonian;84.70;0.707445;0.707448;0.707452;14;0.000003;0.000004;
Santonian;84.75;0.707444;0.707448;0.707451;14;0.000004;0.000003;
Santonian;84.80;0.707444;0.707447;0.707451;14;0.000004;0.000004;
Santonian;84.85;0.707443;0.707446;0.707450;14;0.000004;0.000004;
Santonian;84.90;0.707442;0.707446;0.707449;14;0.000003;0.000004;
Santonian;84.95;0.707442;0.707445;0.707448;14;0.000003;0.000004;
Santonian;85.00;0.707441;0.707444;0.707448;14;0.000003;0.000004;
Santonian;85.05;0.707440;0.707443;0.707447;14;0.000003;0.000004;
Santonian;85.10;0.707439;0.707443;0.707446;14;0.000004;0.000003;
Santonian;85.15;0.707439;0.707442;0.707446;14;0.000003;0.000004;
Santonian;85.20;0.707438;0.707441;0.707445;14;0.000004;0.000004;
Santonian;85.25;0.707437;0.707441;0.707444;14;0.000004;0.000004;
Santonian;85.30;0.707436;0.707440;0.707443;14;0.000004;0.000003;
Santonian;85.35;0.707436;0.707439;0.707443;14;0.000004;0.000004;
Santonian;85.40;0.707435;0.707439;0.707442;14;0.000004;0.000004;
Santonian;85.45;0.707434;0.707438;0.707441;14;0.000004;0.000004;
Santonian;85.50;0.707433;0.707437;0.707441;14;0.000004;0.000004;
Santonian;85.55;0.707433;0.707436;0.707440;14;0.000004;0.000004;
Santonian;85.60;0.707432;0.707436;0.707439;14;0.000004;0.000004;
Santonian;85.65;0.707431;0.707435;0.707439;15;0.000004;0.000004;
Santonian;85.70;0.707431;0.707434;0.707438;16;0.000004;0.000004;
Santonian;85.75;0.707430;0.707434;0.707437;16;0.000004;0.000004;
Santonian;85.80;0.707429;0.707433;0.707437;17;0.000004;0.000004;
Santonian;85.85;0.707428;0.707432;0.707436;18;0.000004;0.000004;
Santonian;85.90;0.707427;0.707431;0.707435;18;0.000004;0.000004;
Santonian;85.95;0.707426;0.707430;0.707434;19;0.000004;0.000004;
Santonian;86.00;0.707425;0.707429;0.707433;20;0.000004;0.000004;
Santonian;86.05;0.707424;0.707428;0.707432;20;0.000004;0.000004;
Santonian;86.10;0.707423;0.707427;0.707431;21;0.000004;0.000004;
Santonian;86.15;0.707422;0.707426;0.707430;22;0.000004;0.000004;
Santonian;86.20;0.707421;0.707425;0.707429;22;0.000004;0.000004;
Santonian;86.25;0.707420;0.707424;0.707427;22;0.000004;0.000004;
Santonian;86.30;0.707419;0.707423;0.707426;23;0.000004;0.000004;
Coniacian;86.35;0.707418;0.707421;0.707425;24;0.000004;0.000004;
Coniacian;86.40;0.707417;0.707420;0.707424;24;0.000004;0.000004;
Coniacian;86.45;0.707415;0.707419;0.707423;24;0.000004;0.000004;
Coniacian;86.50;0.707414;0.707418;0.707422;25;0.000004;0.000004;
Coniacian;86.55;0.707413;0.707417;0.707420;25;0.000004;0.000004;
Coniacian;86.60;0.707412;0.707415;0.707419;26;0.000004;0.000004;
Coniacian;86.65;0.707410;0.707414;0.707418;26;0.000004;0.000004;
Coniacian;86.70;0.707409;0.707413;0.707416;26;0.000004;0.000004;
Coniacian;86.75;0.707408;0.707411;0.707415;27;0.000004;0.000004;
Coniacian;86.80;0.707406;0.707410;0.707414;27;0.000004;0.000004;
Coniacian;86.85;0.707405;0.707409;0.707412;27;0.000004;0.000004;
Coniacian;86.90;0.707403;0.707407;0.707411;28;0.000004;0.000004;
Coniacian;86.95;0.707402;0.707406;0.707410;28;0.000004;0.000004;
Coniacian;87.00;0.707401;0.707404;0.707408;29;0.000004;0.000004;
Coniacian;87.05;0.707399;0.707403;0.707407;29;0.000004;0.000004;
Coniacian;87.10;0.707398;0.707402;0.707405;30;0.000004;0.000004;
Coniacian;87.15;0.707396;0.707400;0.707404;30;0.000004;0.000004;
Coniacian;87.20;0.707395;0.707399;0.707402;31;0.000004;0.000004;
Coniacian;87.25;0.707393;0.707397;0.707401;31;0.000004;0.000004;
Coniacian;87.30;0.707392;0.707395;0.707399;32;0.000004;0.000004;
Coniacian;87.35;0.707390;0.707394;0.707398;32;0.000004;0.000004;
Coniacian;87.40;0.707388;0.707392;0.707396;33;0.000004;0.000004;
Coniacian;87.45;0.707387;0.707391;0.707394;33;0.000004;0.000004;
Coniacian;87.50;0.707385;0.707389;0.707393;33;0.000004;0.000004;
Coniacian;87.55;0.707383;0.707387;0.707391;33;0.000004;0.000004;
Coniacian;87.60;0.707381;0.707386;0.707390;33;0.000004;0.000004;
Coniacian;87.65;0.707380;0.707384;0.707388;34;0.000004;0.000004;
Coniacian;87.70;0.707378;0.707382;0.707386;34;0.000004;0.000004;
Coniacian;87.75;0.707376;0.707380;0.707385;34;0.000004;0.000004;
Coniacian;87.80;0.707374;0.707379;0.707383;34;0.000004;0.000004;
Coniacian;87.85;0.707373;0.707377;0.707382;33;0.000005;0.000005;
Coniacian;87.90;0.707371;0.707375;0.707380;33;0.000005;0.000005;
Coniacian;87.95;0.707369;0.707374;0.707379;33;0.000005;0.000005;
Coniacian;88.00;0.707367;0.707372;0.707377;32;0.000005;0.000005;
Coniacian;88.05;0.707366;0.707371;0.707376;32;0.000005;0.000005;
Coniacian;88.10;0.707364;0.707369;0.707374;32;0.000005;0.000005;
Coniacian;88.15;0.707362;0.707367;0.707373;31;0.000005;0.000005;
Coniacian;88.20;0.707361;0.707366;0.707371;30;0.000005;0.000005;
Coniacian;88.25;0.707359;0.707364;0.707370;30;0.000005;0.000005;
Coniacian;88.30;0.707358;0.707363;0.707368;30;0.000005;0.000005;
Coniacian;88.35;0.707356;0.707361;0.707367;29;0.000005;0.000005;
Coniacian;88.40;0.707355;0.707360;0.707365;29;0.000005;0.000005;
Coniacian;88.45;0.707354;0.707359;0.707364;29;0.000005;0.000005;
Coniacian;88.50;0.707352;0.707357;0.707362;28;0.000005;0.000005;
Coniacian;88.55;0.707351;0.707356;0.707361;29;0.000005;0.000005;
Coniacian;88.60;0.707349;0.707354;0.707359;29;0.000005;0.000005;
Coniacian;88.65;0.707348;0.707353;0.707358;29;0.000005;0.000005;
Coniacian;88.70;0.707346;0.707351;0.707356;29;0.000005;0.000005;
Coniacian;88.75;0.707345;0.707350;0.707355;30;0.000005;0.000005;
Coniacian;88.80;0.707343;0.707349;0.707354;30;0.000005;0.000005;
Coniacian;88.85;0.707342;0.707347;0.707352;30;0.000005;0.000005;
Coniacian;88.90;0.707340;0.707346;0.707351;30;0.000005;0.000005;
Coniacian;88.95;0.707339;0.707344;0.707349;31;0.000005;0.000005;
Coniacian;89.00;0.707337;0.707342;0.707348;31;0.000005;0.000005;
Coniacian;89.05;0.707336;0.707341;0.707346;32;0.000005;0.000005;
Coniacian;89.10;0.707334;0.707339;0.707345;32;0.000005;0.000005;
Coniacian;89.15;0.707332;0.707338;0.707343;33;0.000005;0.000005;
Coniacian;89.20;0.707331;0.707336;0.707341;33;0.000005;0.000005;
Coniacian;89.25;0.707329;0.707334;0.707340;34;0.000005;0.000005;
Coniacian;89.30;0.707327;0.707333;0.707338;34;0.000005;0.000005;
Coniacian;89.35;0.707326;0.707331;0.707336;35;0.000005;0.000005;
Coniacian;89.40;0.707324;0.707329;0.707334;36;0.000005;0.000005;
Coniacian;89.45;0.707322;0.707327;0.707333;36;0.000005;0.000005;
Coniacian;89.50;0.707320;0.707326;0.707331;37;0.000005;0.000005;
Coniacian;89.55;0.707318;0.707324;0.707329;37;0.000005;0.000005;
Coniacian;89.60;0.707316;0.707322;0.707327;38;0.000005;0.000005;
Coniacian;89.65;0.707315;0.707320;0.707325;39;0.000005;0.000005;
Coniacian;89.70;0.707313;0.707318;0.707323;41;0.000005;0.000005;
Coniacian;89.75;0.707311;0.707316;0.707321;43;0.000005;0.000005;
Coniacian;89.80;0.707309;0.707314;0.707319;45;0.000005;0.000005;
Turonian;89.85;0.707306;0.707312;0.707317;46;0.000005;0.000005;
Turonian;89.90;0.707304;0.707309;0.707315;48;0.000005;0.000005;
Turonian;89.95;0.707301;0.707307;0.707312;49;0.000005;0.000005;
Turonian;90.00;0.707299;0.707304;0.707309;49;0.000005;0.000005;
Turonian;90.05;0.707296;0.707301;0.707307;48;0.000005;0.000005;
Turonian;90.10;0.707293;0.707299;0.707304;46;0.000005;0.000005;
Turonian;90.15;0.707291;0.707296;0.707302;42;0.000005;0.000005;
Turonian;90.20;0.707289;0.707294;0.707300;37;0.000005;0.000005;
Turonian;90.25;0.707287;0.707292;0.707298;31;0.000005;0.000005;
Turonian;90.30;0.707286;0.707291;0.707296;25;0.000005;0.000005;
Turonian;90.35;0.707285;0.707290;0.707295;18;0.000005;0.000005;
Turonian;90.40;0.707284;0.707289;0.707295;12;0.000005;0.000005;
Turonian;90.45;0.707284;0.707289;0.707294;5;0.000005;0.000005;
Turonian;90.50;0.707284;0.707289;0.707294;0;0.000005;0.000005;
